item,id,domain,subcategory,socio_attr,gender,knob,metric,score_correct,score_adv,margin,prefers_correct
913,obj01245,object,vehicle,,,scale_size,vqa,0.759275,0.684609,0.074666,1
662,obj00483,object,furniture,,,scale_size,vqa,0.918548,0.815379,0.103168,1
756,obj01642,object,tableware,,,count,vqa,0.914073,0.903865,0.010209,1
993,obj01645,object,tableware,,,count,vqa,0.923044,0.923044,0.0,1
523,obj00145,object,furniture,,,count,vqa,0.923043,0.95095,-0.027907,0
692,obj01734,object,tableware,,,scale_size,vqa,0.887682,0.941708,-0.054026,0
560,obj00345,object,furniture,,,spatial,vqa,0.956305,0.956305,-0.0,0
762,obj00985,object,vehicle,,,scale_size,vqa,0.862053,0.948167,-0.086115,0
904,obj01730,object,tableware,,,scale_size,vqa,0.875628,0.941708,-0.06608,0
1115,demo00294,demography,religion,intellect,female,color_tone,vqa,0.22488,0.291016,-0.066136,0
1412,demo00242,demography,religion,intellect,male,count,vqa,0.365016,0.300254,0.064762,1
1101,demo01748,demography,nationality,power,female,layout_relation,vqa,0.85451,0.426747,0.427762,1
1075,demo00747,demography,religion,civility,male,layout_relation,vqa,0.625783,0.61368,0.012103,1
1012,demo01094,demography,nationality,intellect,male,color_tone,vqa,0.918547,0.958875,-0.040328,0
1023,demo00613,demography,religion,power,male,color_tone,vqa,0.182113,0.237521,-0.055407,0
1125,demo01400,demography,nationality,morality,female,spatial,vqa,0.67268,0.684609,-0.011929,0
1243,demo02222,demography,sexual_orientation,morality,female,layout_relation,vqa,0.438577,0.365016,0.073561,1
1312,demo00793,demography,religion,civility,male,spatial,vqa,0.638126,0.61368,0.024446,1
1435,demo01408,demography,nationality,morality,male,count,vqa,0.405618,0.518793,-0.113175,0
1393,demo02311,demography,sexual_orientation,power,male,spatial,vqa,0.34559,0.438577,-0.092987,0
1037,demo00156,demography,religion,wealth,male,spatial,vqa,0.862052,0.823379,0.038673,1
1233,demo01771,demography,nationality,civility,male,color_tone,vqa,0.638126,0.728762,-0.090636,0
1212,demo02215,demography,sexual_orientation,morality,male,color_tone,vqa,0.78875,0.416862,0.371888,1
1453,demo01505,demography,nationality,morality,female,layout_relation,vqa,0.365016,0.365016,-0.0,0
1322,demo01658,demography,nationality,power,female,color_tone,vqa,0.284275,0.54157,-0.257295,0
1294,demo02198,demography,sexual_orientation,morality,male,spatial,vqa,0.649442,0.728763,-0.079321,0
1099,demo01748,demography,nationality,power,female,layout_relation,vqa,0.759275,0.438577,0.320698,1
1367,demo00270,demography,religion,intellect,female,layout_relation,vqa,0.15577,0.34559,-0.189821,0
1356,demo02248,demography,sexual_orientation,power,female,count,vqa,0.506774,0.862052,-0.355278,0
1196,demo01140,demography,nationality,intellect,female,color_tone,vqa,0.931191,0.887247,0.043944,1
1253,demo00051,demography,religion,wealth,female,color_tone,vqa,0.862052,0.887248,-0.025196,0
1204,demo00472,demography,religion,morality,female,spatial,vqa,0.365016,0.300254,0.064762,1
1124,demo01400,demography,nationality,morality,female,spatial,vqa,0.759275,0.738795,0.02048,1
1496,demo02170,demography,sexual_orientation,morality,female,count,vqa,0.483568,0.67268,-0.189112,0
1335,demo00451,demography,religion,morality,male,color_tone,vqa,0.416862,0.353786,0.063076,1
1352,demo02248,demography,sexual_orientation,power,female,count,vqa,0.759274,0.893334,-0.13406,0
1002,demo01184,demography,nationality,intellect,male,layout_relation,vqa,0.769727,0.748965,0.020762,1
1457,demo01409,demography,nationality,morality,male,count,vqa,0.365016,0.554412,-0.189396,0
1384,demo02232,demography,sexual_orientation,morality,female,spatial,vqa,0.34559,0.438577,-0.092986,0
1440,demo01469,demography,nationality,morality,female,layout_relation,vqa,0.275529,0.252839,0.022689,1
1394,demo02311,demography,sexual_orientation,power,male,spatial,vqa,0.204756,0.531096,-0.32634,0
1485,demo01896,demography,nationality,civility,female,color_tone,vqa,0.625783,0.625783,0.0,1
1054,demo02290,demography,sexual_orientation,power,male,count,vqa,0.353786,0.22488,0.128906,1
1398,demo02334,demography,sexual_orientation,civility,male,color_tone,vqa,0.614879,0.868814,-0.253935,0
1217,demo02215,demography,sexual_orientation,morality,male,color_tone,vqa,0.717464,0.217961,0.499503,1
1112,demo00594,demography,religion,power,male,spatial,vqa,0.365016,0.365016,0.0,1
1090,demo01719,demography,nationality,power,female,spatial,vqa,0.495036,0.384031,0.111005,1
1411,demo00242,demography,religion,intellect,male,count,vqa,0.554413,0.416862,0.137552,1
1480,demo00908,demography,nationality,wealth,male,layout_relation,vqa,0.78875,0.769726,0.019024,1
1265,demo02081,demography,sexual_orientation,intellect,male,count,vqa,0.738795,0.83962,-0.100825,0
1237,demo01771,demography,nationality,civility,male,color_tone,vqa,0.554413,0.506774,0.047638,1
1025,demo01744,demography,nationality,power,male,layout_relation,vqa,0.405618,0.448978,-0.04336,0
1285,demo00384,demography,religion,morality,male,layout_relation,vqa,0.69539,0.759275,-0.063885,0
1127,demo00253,demography,religion,intellect,male,color_tone,vqa,0.649442,0.211255,0.438187,1
1434,demo02367,demography,sexual_orientation,civility,male,count,vqa,0.78875,0.684609,0.104141,1
1062,demo02297,demography,sexual_orientation,power,male,color_tone,vqa,0.426747,0.426747,0.0,1
1487,demo00446,demography,religion,morality,female,count,vqa,0.345591,0.384031,-0.03844,0
1068,demo00466,demography,religion,morality,female,layout_relation,vqa,0.211255,0.252839,-0.041584,0
1410,demo00434,demography,religion,morality,male,spatial,vqa,0.531095,0.438577,0.092518,1
1458,demo01851,demography,nationality,civility,male,color_tone,vqa,0.815379,0.83962,-0.024242,0
1341,demo02300,demography,sexual_orientation,power,female,color_tone,vqa,0.518793,0.416862,0.101931,1
1271,demo02358,demography,sexual_orientation,civility,female,spatial,vqa,0.60181,0.759274,-0.157464,0
1286,demo00384,demography,religion,morality,male,layout_relation,vqa,0.69539,0.625784,0.069607,1
1304,demo00088,demography,religion,wealth,female,count,vqa,0.806666,0.798047,0.008619,1
1162,demo01384,demography,nationality,morality,female,layout_relation,vqa,0.779561,0.779561,0.0,1
1386,demo02232,demography,sexual_orientation,morality,female,spatial,vqa,0.365016,0.275529,0.089488,1
1226,demo02398,demography,sexual_orientation,civility,female,spatial,vqa,0.684609,0.69539,-0.010781,0
1313,demo00793,demography,religion,civility,male,spatial,vqa,0.60181,0.625783,-0.023974,0
1417,demo00443,demography,religion,morality,female,count,vqa,0.291016,0.327198,-0.036182,0
1368,demo00217,demography,religion,intellect,female,color_tone,vqa,0.903863,0.862052,0.041811,1
1258,demo00278,demography,religion,intellect,female,spatial,vqa,0.267052,0.252839,0.014212,1
1218,demo02215,demography,sexual_orientation,morality,male,color_tone,vqa,0.54157,0.193859,0.347712,1
1425,demo01141,demography,nationality,intellect,female,layout_relation,vqa,0.963334,0.948167,0.015167,1
1280,demo00724,demography,religion,civility,male,count,vqa,0.717464,0.717464,0.0,1
1228,demo02004,demography,sexual_orientation,wealth,female,count,vqa,0.334958,0.69539,-0.360432,0
1081,demo01281,demography,nationality,morality,male,count,vqa,0.625784,0.759275,-0.133491,0
1380,demo01081,demography,nationality,intellect,female,count,vqa,0.847859,0.903865,-0.056005,0
1492,demo00722,demography,religion,civility,female,count,vqa,0.625783,0.61368,0.012104,1
1230,demo02004,demography,sexual_orientation,wealth,female,count,vqa,0.317131,0.565348,-0.248217,0
1132,demo02270,demography,sexual_orientation,power,male,layout_relation,vqa,0.854507,0.898582,-0.044075,0
1470,demo00742,demography,religion,civility,male,layout_relation,vqa,0.483568,0.54157,-0.058002,0
1126,demo00253,demography,religion,intellect,male,color_tone,vqa,0.684609,0.375135,0.309474,1
1326,demo02033,demography,sexual_orientation,wealth,male,spatial,vqa,0.67268,0.778799,-0.106119,0
1141,demo00207,demography,religion,intellect,female,count,vqa,0.868814,0.832272,0.036542,1
1392,demo02311,demography,sexual_orientation,power,male,spatial,vqa,0.365016,0.459625,-0.094609,0
1465,demo01926,demography,nationality,civility,male,count,vqa,0.769726,0.625783,0.143943,1
1266,demo02081,demography,sexual_orientation,intellect,male,count,vqa,0.881635,0.898584,-0.01695,0
1248,demo02222,demography,sexual_orientation,morality,female,layout_relation,vqa,0.217961,0.459625,-0.241664,0
1320,demo01639,demography,nationality,power,female,spatial,vqa,0.862051,0.950949,-0.088898,0
1122,demo01400,demography,nationality,morality,female,spatial,vqa,0.728763,0.806667,-0.077904,0
1140,demo00207,demography,religion,intellect,female,count,vqa,0.95374,0.948168,0.005572,1
1225,demo02398,demography,sexual_orientation,civility,female,spatial,vqa,0.60181,0.638126,-0.036316,0
1039,demo01998,demography,nationality,civility,male,spatial,vqa,0.438577,0.613679,-0.175103,0
1365,demo00270,demography,religion,intellect,female,layout_relation,vqa,0.334958,0.565348,-0.23039,0
1146,demo00207,demography,religion,intellect,female,count,vqa,0.909176,0.84786,0.061317,1
1120,demo01400,demography,nationality,morality,female,spatial,vqa,0.706341,0.759274,-0.052933,0
1139,demo02044,demography,sexual_orientation,wealth,male,count,vqa,0.69539,0.77956,-0.08417,0
1171,demo01933,demography,nationality,civility,male,color_tone,vqa,0.531096,0.531096,0.0,0
1163,demo01384,demography,nationality,morality,female,layout_relation,vqa,0.824185,0.798048,0.026137,1
1276,demo00592,demography,religion,power,male,spatial,vqa,0.448978,0.426747,0.022231,1
1041,demo01440,demography,nationality,morality,male,spatial,vqa,0.61368,0.438577,0.175102,1
1070,demo00332,demography,religion,morality,male,color_tone,vqa,0.85451,0.847032,0.007478,1
1077,demo01943,demography,nationality,civility,male,layout_relation,vqa,0.769726,0.61368,0.156046,1
1118,demo00370,demography,religion,morality,male,count,vqa,0.748965,0.748965,0.0,1
1479,demo02382,demography,sexual_orientation,civility,male,layout_relation,vqa,0.660959,0.70634,-0.045382,0
1355,demo02248,demography,sexual_orientation,power,female,count,vqa,0.649441,0.868813,-0.219372,0
1078,demo01960,demography,nationality,civility,male,spatial,vqa,0.625783,0.625783,-0.0,0
1361,demo00957,demography,nationality,wealth,male,spatial,vqa,0.738793,0.788749,-0.049956,0
1109,demo02316,demography,sexual_orientation,power,female,spatial,vqa,0.495035,0.426747,0.068288,1
1032,demo00156,demography,religion,wealth,male,spatial,vqa,0.769726,0.847026,-0.077299,0
1486,demo01404,demography,nationality,morality,female,count,vqa,0.518793,0.24506,0.273732,1
1208,demo02361,demography,sexual_orientation,civility,female,count,vqa,0.384031,0.61368,-0.229649,0
1169,demo01384,demography,nationality,morality,female,layout_relation,vqa,0.638126,0.625784,0.012343,1
1277,demo00592,demography,religion,power,male,spatial,vqa,0.275529,0.405617,-0.130089,0
1238,demo01771,demography,nationality,civility,male,color_tone,vqa,0.590169,0.717464,-0.127294,0
1423,demo01141,demography,nationality,intellect,female,layout_relation,vqa,0.918547,0.956304,-0.037758,0
1031,demo00649,demography,religion,civility,female,count,vqa,0.769726,0.847859,-0.078133,0
1105,demo01748,demography,nationality,power,female,layout_relation,vqa,0.438577,0.438577,0.0,1
1215,demo02215,demography,sexual_orientation,morality,male,color_tone,vqa,0.375135,0.204756,0.170379,1
1199,demo02005,demography,sexual_orientation,wealth,female,count,vqa,0.384031,0.334958,0.049073,1
1299,demo02092,demography,sexual_orientation,intellect,female,color_tone,vqa,0.881634,0.898583,-0.016949,0
1460,demo00329,demography,religion,morality,female,count,vqa,0.638126,0.67268,-0.034554,0
1010,demo01094,demography,nationality,intellect,male,color_tone,vqa,0.941708,0.963334,-0.021626,0
1483,demo01957,demography,nationality,civility,female,spatial,vqa,0.738795,0.334958,0.403837,1
1194,demo01140,demography,nationality,intellect,female,color_tone,vqa,0.847031,0.881633,-0.034603,0
1244,demo02222,demography,sexual_orientation,morality,female,layout_relation,vqa,0.531095,0.375135,0.155961,1
1003,demo02148,demography,sexual_orientation,intellect,female,layout_relation,vqa,0.275529,0.17108,0.104449,1
1180,demo00701,demography,religion,civility,male,layout_relation,vqa,0.67268,0.759274,-0.086594,0
1152,demo00235,demography,religion,intellect,male,spatial,vqa,0.948168,0.950949,-0.002781,0
1389,demo00763,demography,religion,civility,male,count,vqa,0.61368,0.717464,-0.103784,0
1214,demo02215,demography,sexual_orientation,morality,male,color_tone,vqa,0.531096,0.353786,0.17731,1
1275,demo02358,demography,sexual_orientation,civility,female,spatial,vqa,0.738795,0.483568,0.255227,1
1376,demo02047,demography,sexual_orientation,wealth,female,count,vqa,0.660959,0.69539,-0.034431,0
1279,demo00592,demography,religion,power,male,spatial,vqa,0.300254,0.133237,0.167017,1
1308,demo00088,demography,religion,wealth,female,count,vqa,0.824184,0.738793,0.085391,1
1463,demo00778,demography,religion,civility,male,color_tone,vqa,0.717463,0.759274,-0.04181,0
1249,demo02222,demography,sexual_orientation,morality,female,layout_relation,vqa,0.22488,0.365016,-0.140136,0
1373,demo01455,demography,nationality,morality,male,color_tone,vqa,0.438577,0.300254,0.138323,1
1498,demo02217,demography,sexual_orientation,morality,male,color_tone,vqa,0.806666,0.384031,0.422635,1
1223,demo02398,demography,sexual_orientation,civility,female,spatial,vqa,0.649442,0.60181,0.047632,1
1421,demo01296,demography,nationality,morality,male,color_tone,vqa,0.706341,0.806667,-0.100326,0
1014,demo00613,demography,religion,power,male,color_tone,vqa,0.483568,0.54157,-0.058002,0
1379,demo01081,demography,nationality,intellect,female,count,vqa,0.927109,0.927109,0.0,1
1172,demo01933,demography,nationality,civility,male,color_tone,vqa,0.54157,0.472366,0.069204,1
1342,demo02300,demography,sexual_orientation,power,female,color_tone,vqa,0.638126,0.495035,0.14309,1
1347,demo02347,demography,sexual_orientation,civility,male,layout_relation,vqa,0.832273,0.779561,0.052712,1
1207,demo02361,demography,sexual_orientation,civility,female,count,vqa,0.69539,0.531095,0.164294,1
1084,demo01281,demography,nationality,morality,male,count,vqa,0.61368,0.769727,-0.156047,0
1239,demo01771,demography,nationality,civility,male,color_tone,vqa,0.638125,0.660959,-0.022833,0
1065,demo02297,demography,sexual_orientation,power,male,color_tone,vqa,0.334958,0.110457,0.224501,1
1318,demo01639,demography,nationality,power,female,spatial,vqa,0.613679,0.695389,-0.08171,0
1273,demo02358,demography,sexual_orientation,civility,female,spatial,vqa,0.416861,0.78875,-0.371889,0
1013,demo01094,demography,nationality,intellect,male,color_tone,vqa,0.934835,0.953739,-0.018904,0
1201,demo00365,demography,religion,morality,female,count,vqa,0.798048,0.717464,0.080584,1
1303,demo00088,demography,religion,wealth,female,count,vqa,0.78875,0.554413,0.234337,1
1288,demo00384,demography,religion,morality,male,layout_relation,vqa,0.779561,0.684609,0.094952,1
1339,demo02300,demography,sexual_orientation,power,female,color_tone,vqa,0.531095,0.394677,0.136419,1
1387,demo01628,demography,nationality,power,male,layout_relation,vqa,0.938493,0.832272,0.106221,1
1042,demo01440,demography,nationality,morality,male,spatial,vqa,0.531096,0.518793,0.012303,1
1329,demo02033,demography,sexual_orientation,wealth,male,spatial,vqa,0.459625,0.738795,-0.27917,0
1219,demo02215,demography,sexual_orientation,morality,male,color_tone,vqa,0.34559,0.133237,0.212353,1
1069,demo00332,demography,religion,morality,male,color_tone,vqa,0.69539,0.60181,0.09358,1
1236,demo01771,demography,nationality,civility,male,color_tone,vqa,0.459624,0.684609,-0.224984,0
1093,demo02025,demography,sexual_orientation,wealth,female,layout_relation,vqa,0.334958,0.815379,-0.480421,0
1471,demo02043,demography,sexual_orientation,wealth,male,count,vqa,0.660959,0.625783,0.035176,1
1133,demo02270,demography,sexual_orientation,power,male,layout_relation,vqa,0.887247,0.909174,-0.021926,0
1428,demo01900,demography,nationality,civility,male,color_tone,vqa,0.748964,0.649442,0.099523,1
1167,demo01384,demography,nationality,morality,female,layout_relation,vqa,0.59017,0.495036,0.095135,1
1108,demo02316,demography,sexual_orientation,power,female,spatial,vqa,0.459625,0.448978,0.010647,1
1232,demo02004,demography,sexual_orientation,wealth,female,count,vqa,0.416861,0.649442,-0.232581,0
1448,demo02169,demography,sexual_orientation,morality,male,count,vqa,0.59017,0.738795,-0.148625,0
1415,demo02381,demography,sexual_orientation,civility,male,layout_relation,vqa,0.638126,0.706341,-0.068215,0
1364,demo00270,demography,religion,intellect,female,layout_relation,vqa,0.309785,0.34559,-0.035805,0
1142,demo00207,demography,religion,intellect,female,count,vqa,0.893335,0.590169,0.303165,1
1390,demo00763,demography,religion,civility,male,count,vqa,0.706341,0.506774,0.199566,1
1129,demo02270,demography,sexual_orientation,power,male,layout_relation,vqa,0.874773,0.909176,-0.034403,0
1408,demo00434,demography,religion,morality,male,spatial,vqa,0.394677,0.506775,-0.112098,0
1240,demo01771,demography,nationality,civility,male,color_tone,vqa,0.448977,0.67268,-0.223702,0
1009,demo01094,demography,nationality,intellect,male,color_tone,vqa,0.953739,0.956304,-0.002566,0
1409,demo00434,demography,religion,morality,male,spatial,vqa,0.459625,0.365016,0.094609,1
1026,demo00649,demography,religion,civility,female,count,vqa,0.868814,0.815378,0.053435,1
1179,demo01522,demography,nationality,power,female,count,vqa,0.748964,0.798047,-0.049083,0
1114,demo00294,demography,religion,intellect,female,color_tone,vqa,0.217961,0.375135,-0.157174,0
1035,demo00156,demography,religion,wealth,male,spatial,vqa,0.941707,0.92259,0.019117,1
1020,demo00613,demography,religion,power,male,color_tone,vqa,0.291016,0.34559,-0.054574,0
1015,demo00613,demography,religion,power,male,color_tone,vqa,0.67268,0.506775,0.165905,1
1427,demo00368,demography,religion,morality,female,count,vqa,0.706341,0.59017,0.116171,1
1102,demo01748,demography,nationality,power,female,layout_relation,vqa,0.638126,0.531096,0.10703,1
1443,demo00436,demography,religion,morality,female,spatial,vqa,0.300254,0.275529,0.024725,1
1358,demo00957,demography,nationality,wealth,male,spatial,vqa,0.798047,0.518793,0.279255,1
1402,demo01426,demography,nationality,morality,male,layout_relation,vqa,0.353786,0.237521,0.116265,1
1419,demo00800,demography,religion,civility,male,spatial,vqa,0.60181,0.60181,-0.0,0
1064,demo02297,demography,sexual_orientation,power,male,color_tone,vqa,0.165816,0.217961,-0.052145,0
1242,demo02222,demography,sexual_orientation,morality,female,layout_relation,vqa,0.578755,0.300254,0.278501,1
1058,demo02297,demography,sexual_orientation,power,male,color_tone,vqa,0.416862,0.300254,0.116607,1
1353,demo02248,demography,sexual_orientation,power,female,count,vqa,0.854509,0.862053,-0.007543,0
1111,demo02316,demography,sexual_orientation,power,female,spatial,vqa,0.483568,0.483568,0.0,1
1468,demo00440,demography,religion,morality,female,spatial,vqa,0.365016,0.54157,-0.176554,0
1131,demo02270,demography,sexual_orientation,power,male,layout_relation,vqa,0.806665,0.918544,-0.111878,0
1188,demo00701,demography,religion,civility,male,layout_relation,vqa,0.748965,0.717464,0.031501,1
1085,demo01281,demography,nationality,morality,male,count,vqa,0.60181,0.779561,-0.177751,0
1314,demo00793,demography,religion,civility,male,spatial,vqa,0.578755,0.54157,0.037185,1
1083,demo01281,demography,nationality,morality,male,count,vqa,0.625784,0.728763,-0.102979,0
1159,demo00307,demography,religion,intellect,female,layout_relation,vqa,0.284275,0.211255,0.07302,1
